node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service,is_malicious
1329,658.7077755008761,466.68315583086417,25.10772989727876,254.4639686744754,0.07200513968495859,324,203,0.3734567901234568,20.218586827112052,1,-65.49547543544705,0.9146464080579546,0.8428353735464575,0.8452918144872525,23,4,0,0,0
1330,498.19571645313897,52.70978985343899,0.8289549856779188,337.48818761294797,2.4340778122618847,91,276,2.032967032967033,44.87425842104974,7,-92.51559674956667,0.27978791255838487,0.19572142802194165,0.3607284623139013,15,0,0,0,0
1331,555.3635509376312,37.56622954398059,25.019722862972895,67.29672421500351,-0.5741720516240605,90,202,1.2444444444444445,94.839414413602,7,-33.9857151606119,0.3144610228490098,0.3759335672586233,0.4170632781864828,22,4,2,0,0
1332,719.2017782722638,717.1814470467576,4.208550383639004,229.2996871536764,-1.6174760078602521,99,70,0.29292929292929293,54.26282087900908,5,-68.03252142240792,0.5326594629168295,0.5071747136591197,0.4856603607647431,49,4,0,0,0
1333,228.45474133129872,538.0946641211112,26.596923378934562,268.72551331983993,-1.6039309390674892,436,438,0.0045871559633027525,29.35408279366088,7,-61.01243652967294,0.3849576441985645,0.34122003607007534,0.38528839657555236,37,0,1,3,0
1334,996.3339160567419,508.70598421626664,21.89317912008472,333.94112465330034,0.9738931466527605,208,79,0.6201923076923077,36.05200121200071,1,-87.03636577992377,0.969911025566106,0.9211292896143689,1.0279491913325254,46,1,1,4,0
1335,974.7931621467832,243.12453042266867,4.940107875219153,232.86968064619978,0.006421924243662502,381,352,0.07611548556430446,61.69449545999564,6,-76.6683708485129,0.33953111694926286,0.2544922380678689,0.41308216649291263,43,3,1,0,0
1336,650.3256863469369,744.7507316299223,16.974539785784042,349.30574378955083,0.9537050820326805,448,209,0.5334821428571429,35.92192743949495,7,-50.74533752192899,0.7400823814552198,0.8370549291220384,0.8211177835343109,28,3,2,4,0
1337,199.54245092914513,168.23657910849187,9.379689430656583,124.0823307645172,1.1164557855730193,231,371,0.6060606060606061,54.29632556914623,3,-91.32214231414895,0.5753617023595458,0.5487708158462302,0.5424780289949337,29,0,0,1,0
1338,680.2282424312913,189.93474366102004,5.346992967347504,125.97427215770675,-2.8660627626136943,230,188,0.1826086956521739,28.141829451829906,8,-60.06788054600824,0.9564807029994113,0.889330585494713,0.9673832613545538,3,4,0,1,0
1339,72.19840897917584,460.7121713482755,25.77546598233325,195.4845036051644,-2.6757624459125857,478,66,0.8619246861924686,35.247195819118396,5,-51.45340636570965,0.7445176186126258,0.8173456885783122,0.6273817533098047,28,2,2,2,0
1340,30.652502205806066,286.2798621119409,12.105682995216881,138.06067720172655,0.1960663595474994,215,435,1.0232558139534884,70.86705802479962,2,-99.8714351818827,0.3036458393824699,0.3482698079892589,0.43821133767334886,43,4,1,3,0
1341,257.68288851121366,247.46298123314637,11.956311430961474,0.5132621835117446,-1.8537871334395386,281,56,0.800711743772242,58.87721681274487,3,-41.36964981696913,0.19706835685761048,0.22959251978746673,0.25749312189485707,42,2,1,0,1
1342,462.6229567393163,645.2376445533316,5.0966002441986005,263.43792903131543,0.7952026128266381,255,405,0.5882352941176471,10.255199468024573,3,-96.05666928528704,0.8546182519923946,0.8140611946004637,0.8172840335624236,40,3,2,4,0
1343,868.2725054083805,650.9717452185445,11.49197028257336,270.618134932254,0.3131144350238886,404,415,0.027227722772277228,97.34506933209792,0,-82.71558661575042,0.9110144386693824,0.8941062201009156,0.8778981436191866,26,0,0,4,0
1344,727.169069766308,824.5170697999292,26.148505389865505,268.91085768723735,0.5145621502253475,99,285,1.878787878787879,5.88435537292963,9,-32.55185711971981,0.8310942784614958,0.8993117458562434,0.7082395029615577,32,4,1,3,0
1345,742.706521199981,417.70856697297586,10.893861314689078,124.20743997976797,-1.185267721013936,457,307,0.3282275711159737,9.211017655884719,0,-94.32714425587821,0.7374495689244548,0.7654290164588498,0.7245265190453085,17,0,1,1,0
1346,425.49333444807536,73.08509102615024,28.548106874993643,188.0242103920219,0.8390610376673799,450,278,0.38222222222222224,70.43721882537224,0,-42.18416083524732,0.32173004125031746,0.290860462978849,0.3736372253325428,5,4,0,3,0
1347,345.9349925469629,273.6663849214577,28.389266976251623,129.590466543601,1.9769558189101382,195,210,0.07692307692307693,71.09379580365149,3,-54.36011972450595,0.5053731380758598,0.4272291017675961,0.6411395002095316,31,4,1,4,0
1348,371.0387629846027,980.0054631968169,4.346959779220381,5.773104011032477,2.9884275215534224,347,46,0.8674351585014409,2.8746177894504163,0,-58.113496367250214,0.9157029223716706,0.9957570086363734,0.9599788377311594,30,4,0,3,0
1349,987.6495637360579,596.2585752327021,5.319337605679346,202.48161885771074,2.030666317033286,194,397,1.0463917525773196,64.6326360468962,5,-59.28222911652316,0.13489746515210255,0.22600495598762058,0.18011090584432105,11,2,0,1,0
1350,40.10919141248248,709.7370848010203,25.880222109956673,44.55383979024398,0.34499255807968465,65,154,1.3692307692307693,4.29274146286919,1,-88.34789811340684,0.49491920263516687,0.5386781875172663,0.5808433771020184,22,0,1,1,0
1351,867.0314961224485,7.357829625414536,11.782827567741576,28.814876672918615,-1.8394224499202607,134,341,1.544776119402985,96.11622939511268,0,-53.182459573427494,0.3555093550279944,0.3937877171934568,0.35845087174162843,28,3,1,0,0
1352,578.6754085723934,518.2057321825208,0.1312194684902801,271.9796647308434,1.0886752567189255,265,241,0.09056603773584905,69.91811678946061,6,-33.38577793680017,0.677489575392759,0.685031583007568,0.5371312406192046,2,1,0,0,0
1353,438.61541918959045,37.52865753180312,8.21615459116113,3.422232870518025,2.625922713347869,101,266,1.6336633663366336,19.471232030774193,5,-94.60758462005788,0.6340698199866285,0.7283719072106851,0.7510270624389764,32,2,2,0,0
1354,725.2576604151365,569.2302120914479,17.9288697958668,345.24303969914143,-1.7288007616061856,85,444,4.223529411764706,16.652374027881486,0,-76.73112283115961,0.5600573469193156,0.598887438710339,0.5307987577646249,38,3,2,1,0
1355,486.66894142470284,920.7708496360754,23.97797897879904,185.49193108052768,-1.4640262768405374,156,328,1.1025641025641026,57.396567969320486,9,-66.94238134874698,0.2796156276648376,0.19496249836738086,0.4250150519538667,27,0,1,4,1
1356,873.4232380816605,968.4191305004078,4.001658512797786,353.88591505421346,-2.105948739530093,268,229,0.1455223880597015,63.718353838023305,8,-83.73961765416138,0.1595502448478444,0.07789612348267776,0.13146360588844558,17,1,0,0,0
1357,900.7018640112585,540.5526753889242,3.31624093250206,20.879126090175035,1.4203298617584101,472,406,0.13983050847457626,83.29252535730213,5,-48.13761314274467,0.7843383560772322,0.8770528561013391,0.8348387061638971,43,1,0,3,0
1358,421.7209268734554,458.204805252216,27.66277960716995,210.07063759172877,-0.5606309794580442,386,210,0.45595854922279794,90.4287937721426,1,-51.7964009724363,0.9917493009930204,1.080405197544151,0.9797113576761627,21,0,0,4,0
1359,276.82779723505155,945.017094248494,22.53445103467748,125.75773295132802,-2.6238261666816953,458,418,0.08733624454148471,39.860810961762446,6,-91.75560173769915,0.1690940687347161,0.18066123329958547,0.0888199087344507,19,2,2,2,1
1360,592.3503285933622,673.6098319966951,17.693388023342354,303.6536974131429,2.2496999489416813,420,159,0.6214285714285714,84.56439939477747,2,-60.13763146419288,0.07579229061570958,0.0186204434359033,0.20502374600500342,15,4,1,0,1
1361,912.3633456166909,64.89927953840946,23.075603699877842,130.04018468434305,0.3460314282154,347,150,0.5677233429394812,54.69562349635665,6,-74.17889163083916,0.7457308512135404,0.7624320027457324,0.7838879353073887,6,4,1,2,0
1362,210.6621890056666,465.72557766749753,12.865630839199154,93.77552846064567,-1.0134342479978653,303,216,0.2871287128712871,47.58763191959994,8,-84.01326221382502,0.3438557560970912,0.3965645269130397,0.32901226788713944,48,4,2,0,0
1363,622.9665835634828,240.2450184643039,22.753672419273798,308.7191257559688,-0.936102143633418,454,417,0.08149779735682819,70.198093959721,4,-40.61944449040133,0.21300358187621737,0.11466004679874098,0.10625382620230087,3,3,0,4,1
1364,631.5602200925206,469.80432144868155,11.154089738236072,134.87511299517396,-1.2584926788545594,117,256,1.188034188034188,11.216301173120724,0,-96.17281960826638,0.5251256551131612,0.5896881732525039,0.6748577766116405,41,0,2,2,0
1365,733.113022415281,455.46557200636175,7.322837174778071,6.059995149802129,-0.26711896564414905,236,191,0.1906779661016949,27.273264067518742,4,-67.2826804992887,0.675214533836768,0.6681739790970708,0.7937582155222578,37,2,2,1,0
1366,131.5676851272598,582.144802814742,21.87040263878906,140.50407630216014,-0.9777498690711299,173,141,0.18497109826589594,81.85950585572745,7,-66.72819062738608,0.21484903369650488,0.20748182733508563,0.1916845576494759,33,0,1,0,1
1367,715.8249646820885,356.77049034925125,12.59016876471805,235.6280168439391,0.2876778244236564,79,163,1.0632911392405062,50.90380499540349,7,-60.091432184973854,0.9945035692956707,0.9813649218857287,0.8959407619817316,35,1,2,3,0
1368,909.032520665641,164.27044945592806,29.441313129785847,91.56943397029747,1.6411035136277654,234,215,0.0811965811965812,90.89630021172731,2,-86.16840624541896,0.3282241843185255,0.36659340322855366,0.1871301657886413,17,3,0,2,0
1369,179.68310887024197,503.7194345899563,10.48455546924303,155.51553327305663,1.0467677006662406,338,204,0.39644970414201186,9.781669654408175,3,-39.015924697870176,0.314953022933665,0.2568453224086572,0.21050357115773152,32,2,2,3,0
1370,237.54332492387763,830.2028843457621,27.651822615931977,20.417449781601185,-1.2332586434752972,408,290,0.28921568627450983,32.02786828702447,7,-32.42881354119005,0.42300086929842184,0.44433295649615,0.43332961154823524,0,1,0,2,0
1371,971.3950940416396,664.0122280676023,27.988876457012385,211.7134049450246,0.17244606923867556,102,346,2.392156862745098,36.199439387599625,7,-61.5731575596586,0.7450292903083652,0.6538486460217118,0.8397669940301098,47,4,2,4,0
1372,180.97695270948978,338.3678659252158,7.255588411942384,272.26617258974176,2.040756959473505,449,341,0.24053452115812918,42.849311949592256,6,-82.07122470881484,0.8732573090743555,0.9355271861269672,0.832313820748553,24,4,0,3,0
1373,854.3850933695792,935.5230227588572,23.9466354476404,148.7925221043997,-2.590762591543647,226,387,0.7123893805309734,98.69518510486058,5,-38.622149623984214,0.3239861106060896,0.3870748143637258,0.30418049004037795,44,4,1,0,0
1374,492.2778564480348,912.2075712491821,12.992235154336955,151.28374780852562,-2.5302163980785712,182,448,1.4615384615384615,31.755608692751967,3,-30.827897054020383,0.118747402099594,0.08112339281051978,0.11072898048462096,13,0,1,1,0
1375,247.23107440317705,209.34839938409877,27.525741816910443,31.781699490569917,0.33702040829852065,411,404,0.0170316301703163,52.34956284357793,9,-48.068436277697586,0.25613082135186227,0.1772147065550096,0.11140374374618858,10,1,2,4,1
1376,870.7499012725114,39.41758512036297,13.503728179057164,72.69871122431373,0.8346907703388196,126,298,1.3650793650793651,54.07106106322917,8,-76.64068685081773,0.08427961787790661,0.13382940892508147,-0.01260808470526767,7,2,1,2,0
1377,445.3052550026655,741.3087083507622,22.329111520120982,55.683109126048564,-1.7315219053445754,399,311,0.22055137844611528,77.30899592212928,1,-83.47857947792505,0.6303444918151667,0.6243873741601264,0.6306171287249854,41,1,2,0,0
1378,514.8173539296902,827.6102613491532,14.009022274913935,173.40759671815366,1.4713207601491085,109,253,1.3211009174311927,52.26903041449498,1,-89.03666769213083,0.7406961657952448,0.8256895606898537,0.6745141973408821,15,2,0,2,0
1379,359.2333693997657,967.8645659513553,6.834022671385686,190.53199474227003,0.8775802622443649,416,281,0.3245192307692308,60.96800266143055,0,-83.55426681464323,0.42926654176391044,0.3999634701199435,0.43626342544602503,38,3,0,3,0
1380,592.9508514349275,889.8363940883107,5.9805038683405884,341.61844726233363,2.5397356094177184,360,93,0.7416666666666667,75.57947702533025,2,-84.0855159019152,0.9527950481856393,1.021096854346684,0.8352250736360041,36,3,1,3,0
1381,163.52387258502276,600.5347682064148,12.762935827690367,26.363341539804207,-1.9862747888487797,140,424,2.0285714285714285,11.012068463314586,2,-32.28067927158867,0.7275238239301679,0.6325884015375984,0.8183684089719874,30,2,2,1,0
1382,391.0815366517607,530.0523392123808,22.66483971042645,215.95247033581697,1.5082455921480644,468,347,0.25854700854700857,96.38374022897197,3,-54.9733123235228,0.37965887104480744,0.4342176337207193,0.46478220531429787,41,1,0,3,0
1383,969.4123223352875,27.84105126258629,18.152144555423003,189.53946983816687,-2.498141456500398,347,460,0.3256484149855908,84.78411343186536,2,-88.31171705836879,0.10221385745931877,0.13786383275058484,0.1531715707049659,17,2,2,4,1
1384,258.13343270112756,246.65644684477783,20.6588786970163,185.8439152568985,0.391754457107385,374,153,0.5909090909090909,39.488488748687594,9,-65.83711184197429,0.49370410490544014,0.49895764189045166,0.5031360630502406,6,2,1,2,0
1385,656.7366645412922,459.61475173292644,8.469790521958274,314.3373434578175,0.3113708369948749,329,99,0.6990881458966566,73.11334131830058,5,-87.07549286087459,0.5038355374003791,0.5859207141315531,0.4708006190375442,3,4,2,2,0
1386,325.1900642246949,628.5039000835678,14.443060378728166,73.99384945037514,-0.6696897321195561,248,267,0.07661290322580645,76.47018533646592,8,-57.578823920410166,0.5505869675402798,0.6389892052681657,0.6053829750170924,31,2,1,4,0
1387,773.4731256866006,557.2518333184107,1.33185794907981,14.678378762893725,2.067426886011403,167,104,0.3772455089820359,85.17439849215003,7,-76.10156570619466,0.6824494800805381,0.7683865126234959,0.7669952062895902,30,4,2,3,0
1388,130.87366071834984,742.6359896816905,24.52597247874362,242.0177427483093,-2.973776131283927,232,471,1.0301724137931034,19.64336568827116,5,-86.30851302533877,0.2643827006784403,0.28394328661095,0.3569604243996348,9,4,1,3,1
1389,969.8210450785447,279.76693088704087,29.69676486719624,124.25668708895284,0.12107641139112424,447,39,0.912751677852349,70.66657251173645,7,-83.0046308381352,0.002484466369574667,0.006363756608414567,-0.043241314390170385,29,2,2,4,1
1390,453.78954138363923,564.9526076524733,12.206371878740127,6.332369836508853,-1.6970787009888755,104,429,3.125,4.300712522102077,7,-52.74309182773131,0.8128447398328611,0.76663914853794,0.7210293763534348,49,0,2,1,0
1391,236.05046334646397,88.14224339079213,0.3289095939463005,90.49464262454897,1.4609917146985971,320,297,0.071875,12.442333281334257,9,-71.4375024707339,0.8235366941209956,0.7559507646628757,0.77608598219831,49,1,2,0,0
1392,73.49674733001265,413.66552358320695,5.093779186528421,111.35763871805227,-2.741595442163417,54,117,1.1666666666666667,77.83062908608487,5,-64.07887116760031,0.911621766905182,0.9230406690903009,0.7639393194113802,34,2,1,0,0
1393,169.75790508754073,750.160832954601,19.575806332512567,222.06181564232713,1.9893281290894658,150,79,0.47333333333333333,81.4872973842942,1,-42.50627708903613,0.969036639842498,0.8987359845423611,0.9460048393893808,44,3,2,3,0
1394,519.7739485560177,693.400853429044,18.362379546115775,62.13088585773796,2.028553360241709,437,172,0.6064073226544623,59.6512087603319,4,-54.12050181583625,0.15917144284938867,0.09359457556233389,0.09121606753298721,30,2,1,0,1
1395,337.0031764312863,990.642737172179,23.635941587566318,148.6995652632233,1.9971960744210175,335,88,0.7373134328358208,58.586911444205825,3,-67.63105065197614,0.3538716721074662,0.32522027152684235,0.44088364957022275,30,2,0,0,0
1396,828.8833658826095,277.891125987756,7.616520328832045,173.69115999041972,-2.084588839603981,102,347,2.4019607843137254,75.20163140842503,5,-33.21602364363709,0.8513592341151413,0.788708642503201,0.9038029360833296,45,3,2,0,0
1397,430.8875236618059,498.1892991739791,22.908957466414023,165.32546089107274,0.7824391113662692,267,240,0.10112359550561797,90.70239738678146,1,-84.98464324917849,0.9339993900936365,0.934345018369834,0.7917947514130966,45,4,2,3,0
1398,248.7142725876299,329.5304137739967,20.639520645710093,350.61867600004143,-2.9137958448996626,378,101,0.7328042328042328,42.69040191589534,3,-79.77056052328383,0.01452953295485837,0.04727943008442298,-0.09218440053859922,32,4,1,2,1
1399,617.14498660403,440.60311405917474,9.684434931415298,16.3815256045066,2.087775547735199,335,273,0.18507462686567164,12.367290742127475,7,-36.199798447421585,0.3875339757288959,0.42711409101310416,0.40019137744486366,4,0,2,3,0
1400,706.7772168854458,856.9501298693881,16.36464444170886,342.34854712286375,1.3378511610517227,289,268,0.0726643598615917,84.06093905830151,0,-40.27423304659366,0.11338589379988506,0.11994149583376153,0.1488150799537755,9,2,2,3,1
1401,167.04190790094987,684.2090751884866,4.418214254949802,209.49739703785198,0.18692238539551598,263,219,0.16730038022813687,34.822770451104546,2,-90.89598186516203,0.7884582659570163,0.7928180743201957,0.8691221260497519,45,2,0,1,0
1402,167.61921628831766,882.4411913475817,13.576935103067479,286.4619773891418,1.3835485985797025,153,79,0.48366013071895425,14.244791547848447,3,-34.903702261826,0.7471304065355973,0.7420926322854925,0.8876161228412429,22,1,2,1,0
1403,36.671426933542975,203.51110833188645,26.43592018666923,154.94134248578715,-2.4340554200893667,410,234,0.4292682926829268,61.847023614140305,1,-99.28818929062177,0.7543027056034222,0.7033557484230265,0.8148786224851141,6,4,2,3,0
1404,736.4020150656405,873.361117841438,12.635741394761723,163.38163725251295,0.17193499306113758,413,83,0.7990314769975787,58.23030859595727,1,-42.43053850864927,0.39023516866693864,0.42108373499973273,0.403704218246835,46,2,0,4,0
1405,663.804527621805,59.76227417838442,25.18700119426266,316.5575396456965,-1.2523410491013274,271,339,0.25092250922509224,47.95037444373648,5,-80.48383068317393,0.40624756667356243,0.43765340449906476,0.3805751573685225,27,1,1,4,0
1406,474.63087574981387,888.5992804371524,17.70760095779083,322.5364186650848,2.8357167793378384,389,253,0.3496143958868895,86.11992718046872,5,-86.79401019745667,0.26186466938098285,0.2130256711890836,0.33332255864244204,20,0,0,1,0
1407,844.1704489691971,329.0737794607279,5.756301393070703,85.92799731526715,2.14270770374341,397,185,0.5340050377833753,27.95035770493342,2,-68.5903258867107,0.36089353780758826,0.40100734235150937,0.49131895683902416,30,1,0,1,0
1408,805.6701529500532,314.5876334140665,17.433187340936893,71.72707629046255,1.3996541750038611,238,389,0.634453781512605,2.3102912631536325,7,-37.2041975457231,0.9830815423027855,1.0546826085499967,0.9599543150305161,40,4,2,2,0
1409,585.3543643967522,512.0885766986639,15.179499874711905,178.6446625931824,2.6024858114983918,376,80,0.7872340425531915,33.0234031752778,2,-44.987148895259814,0.04656876124815468,0.06551064117529634,0.07195858976288197,26,4,2,1,1
1410,868.2712805132586,940.6901877232318,11.95924005589152,324.099729765969,-0.9189401726071575,373,270,0.2761394101876676,1.96089007981075,1,-32.30518161811435,0.324007574942754,0.24751549921252602,0.2361178962081073,28,0,1,0,0
1411,205.84121003676825,47.78136468140537,3.58891318548211,116.04783362622346,2.405279393929087,360,359,0.002777777777777778,54.81552987878709,4,-62.13008169071798,0.789922961159599,0.7553751029128273,0.89716303235576,9,2,1,3,0
1412,111.91961939772787,352.2309750707453,12.501259915416895,234.72526152208727,-1.048570607359738,148,190,0.28378378378378377,38.44658099312495,6,-64.26080377415073,0.38234598191470126,0.30090357034606247,0.4464040022544403,7,1,1,3,0
1413,269.7496115169896,856.5719886833357,2.1828712871888136,254.9346075866164,1.3967803181469183,146,158,0.0821917808219178,81.58033134485152,0,-99.08776058632073,0.949984416956515,0.9103906359529412,0.9063965888371791,8,2,0,3,0
1414,57.08685608931485,396.0544774354667,2.9630715419625373,280.32287936189607,1.4185014706586943,376,114,0.6968085106382979,79.96094989659093,1,-87.35746919689291,0.33214413765269124,0.2745329865151458,0.4443584439166647,10,2,0,2,0
1415,531.1695280010321,199.156897597067,12.47749598798148,203.01280485154678,-2.889900741275439,122,98,0.19672131147540983,44.0292108365677,1,-65.16657929965712,0.8497583466191223,0.8606841199540143,0.9910124536603785,21,2,0,2,0
1416,936.6056922949615,424.7941813314118,9.16144445905391,144.88386418042904,-0.8336418103308292,305,414,0.35737704918032787,22.432042084996482,7,-47.32030682749814,0.8150948516495777,0.7998037494785939,0.75165085441335,39,3,1,0,0
1417,39.34354066850965,385.5525014916693,27.766329775866705,348.12575596763025,-2.8834039655490127,280,402,0.4357142857142857,42.82055672828741,9,-42.41781953854563,0.0092076261725762,0.05374444270668005,-0.08480352043047631,25,0,1,3,1
1418,122.1099140100268,915.4162014667035,11.271174161408116,220.07907118902696,2.982552105661491,219,84,0.6164383561643836,64.49045552181929,5,-80.17135613582298,0.4029890940869164,0.3755975580934709,0.5025567449622402,49,2,2,0,0
1419,452.19902828343527,761.9343757430971,22.735743662163003,262.2834761879775,-2.2668194290245722,382,114,0.7015706806282722,19.83039217571783,3,-50.12799303728968,0.2806373234085513,0.2115814534622576,0.30536643081102083,36,0,0,1,1
1420,933.8750175279049,505.1155557440064,15.907425790987283,124.1938244505162,0.2568653738886564,206,374,0.8155339805825242,77.53161494145998,3,-42.00293916849217,0.47960854948070264,0.4268135326177411,0.5949190274914373,39,2,2,3,0
1421,316.1561049767505,988.3705667215711,21.122570059270064,241.18170516110882,1.7433374325758235,468,458,0.021367521367521368,33.72546083309211,4,-73.76369099727113,0.46277106511028,0.4719277029535901,0.4170264326774175,1,1,1,0,0
1422,507.23480868839243,465.2775312759233,7.803479490461975,92.80715837908534,-1.7924183864346452,478,358,0.2510460251046025,93.28552249682352,2,-51.311089610382304,0.9055294988014372,0.8955004658863959,0.9299057283587815,49,1,2,2,0
1423,41.5728590503921,58.23783082027523,28.25714918514987,88.23489031030901,-0.08968399142716432,271,109,0.5977859778597786,51.675182497186185,3,-69.39032038490281,0.18358134806758564,0.09210306970331274,0.20674492657599997,18,0,0,2,0
1424,148.34320096208887,262.2743218149849,15.90265490743272,257.2999926513935,0.644572565526905,413,249,0.39709443099273606,84.86552687884249,3,-31.00434268394872,0.1821911222332021,0.12418022230776699,0.08866067356529479,49,2,1,2,1
1425,986.6301229588469,436.0704802193126,24.93972213855749,187.70210505465664,-2.0387714736267277,395,453,0.1468354430379747,61.973365449363655,6,-99.53327183941107,0.10806673975007208,0.06741403704591142,0.2556462487310056,15,0,0,0,0
1426,965.1186964360455,156.9026241461201,10.951370804283405,245.97957975206032,1.671332759469231,148,139,0.060810810810810814,55.90558253409503,6,-70.99584722523927,0.738651190015915,0.7837230986993363,0.7878689779421872,3,0,1,0,0
1427,4.939980934409616,947.565126324043,3.006340471515736,96.99785666931301,-1.2039812568638082,269,282,0.048327137546468404,68.53088321502612,0,-81.53985179842965,0.917860322823485,0.9639457133297643,0.9671039288677123,48,3,0,0,0
1428,951.8117854232389,766.8488978177731,20.211349431625464,215.54040278042294,-1.733861541966958,462,346,0.2510822510822511,81.33762124706831,2,-40.51844127448683,0.36850391828589857,0.40810144092489864,0.30756481016632,37,2,2,4,0
1429,639.1199378155004,268.28720042777263,0.23278945012273455,159.81611389312053,0.3497324786245013,293,193,0.3412969283276451,64.80624293656389,8,-79.90119168139192,0.061822496540341776,0.12551478955542814,0.10693717141721648,43,3,1,3,1
1430,867.9182945200221,590.8045335179158,14.258789296965249,214.90570326439007,-0.5381182341423729,308,132,0.5714285714285714,79.92682803197853,5,-61.93081684953664,0.15602150734981712,0.23079745153456466,0.2559143244837132,6,2,0,4,1
1431,454.7398556338591,721.4491571095721,5.784057079993778,104.71670360791897,2.5217156678185066,490,142,0.710204081632653,19.856051281491787,5,-48.18113862619173,0.10238421118312846,0.016605857499064333,0.19643496453639428,13,4,1,4,1
1432,515.5960285792503,941.278928906798,18.821265133060866,257.56234691368456,2.2803761891889236,243,281,0.15637860082304528,28.47413749710531,3,-65.19388082235926,0.5923400367639144,0.5909514974455051,0.7182575446525317,11,4,1,1,0
1433,488.84658025692016,881.6353491754106,29.382596194135566,290.1345718174076,-0.09989601966670048,424,181,0.5731132075471698,23.742559337143366,9,-71.27182152199595,0.28229782838301165,0.2120896852841186,0.1769012628547363,20,3,0,1,1
1434,666.8642575461043,515.1922261382136,13.932087189619379,93.56993058878051,-0.8444173516464146,199,365,0.8341708542713567,80.032015593643,8,-97.02373965305823,0.8974476373998481,0.868259663529366,0.8022958666617598,33,4,2,2,0
1435,139.6512547563129,774.6526197930176,24.52494769577,108.22340154803115,-1.0468921102124087,416,427,0.026442307692307692,9.526727326850507,2,-98.39474818717228,0.16228272858528947,0.1949221390077322,0.22533334362193058,20,3,1,4,1
1436,29.97358987267795,562.144753827585,15.23352560853363,238.01553709887347,-1.3946182615109557,204,397,0.946078431372549,79.79045654673108,7,-32.987446346007275,0.9301559973560123,0.950487741868728,1.0224775926837804,35,4,0,1,0
1437,307.9299415911909,552.7038900455401,14.875200933120723,250.4106627492759,0.2672871222748636,71,280,2.943661971830986,39.51518768163764,5,-54.97291597498473,0.33273883402262594,0.2584507574174599,0.3850318544350069,39,3,1,4,0
1438,704.6807627366467,114.74195833819189,27.912704795363336,253.475886383082,1.8298716284072611,165,383,1.3212121212121213,8.871209039722153,1,-42.23223411835114,0.867305765420216,0.9187220825680835,0.7601632174243468,41,4,2,3,0
1439,201.85345212294837,126.13765801615206,26.698976062400444,245.77146171930124,-1.1354603507786534,162,117,0.2777777777777778,43.01819989111977,2,-66.36931324426095,0.9489958882203035,1.006399239211056,0.9774804066671403,48,0,2,4,0
1440,673.4324333249173,529.5336150224574,23.57401395563923,141.41077810291398,-1.859435461871511,482,129,0.7323651452282157,30.74972775285128,0,-81.68933026803359,0.9863635839972112,0.9142003596661914,1.06087801679871,6,0,0,2,0
1441,969.9120461072705,268.8615449790066,8.887672599503523,142.1473227853242,-0.14709716290027952,260,149,0.4269230769230769,59.60326609548231,2,-79.382355416807,0.8035933688473706,0.8267251798849924,0.6946875271510236,20,0,2,0,0
1442,93.90071578941838,21.03690246046863,16.350252471718218,91.73434451197731,-2.5857934992140006,73,414,4.671232876712328,47.78013667628748,3,-96.95558670458513,0.10168654165666358,0.19073240257826413,-0.03156318943054093,9,2,1,2,0
1443,672.6021182251263,722.8392039002123,6.71691699917055,56.460131962690674,1.2076740367782408,332,332,0.0,30.38096171774666,5,-44.638153857001605,0.05537872568333435,-0.02583310519208007,-0.018181870350211488,20,1,2,4,1
1444,443.75021930457115,32.48659669016496,13.317500941396194,249.32785658288603,0.11014959781160183,341,233,0.31671554252199413,86.36432849614603,9,-59.290045351113015,0.7397290243395009,0.6726503785791444,0.6169545667559587,48,3,2,4,0
1445,868.1422543775053,595.2768411040546,14.526391972793718,33.54796295003262,-0.021751152162875265,412,178,0.5679611650485437,41.275321059711324,6,-66.34387561781003,0.8970397018001509,0.9501446140686722,0.7916015155196299,15,1,2,0,0
1446,177.1497894473859,539.1937941273144,24.949201205079927,337.60522324324137,-1.197327722699865,450,230,0.4888888888888889,47.59830918837609,2,-40.339206873248,0.1660569203039337,0.1334420603529451,0.07706911651412995,24,0,1,2,1
1447,692.6259522261645,968.8146905778044,26.880850959749793,297.60706932172246,2.4280406251904196,105,324,2.085714285714286,84.81622395049331,6,-68.86084806610421,0.9410674453462042,1.0321817667398223,0.9502749879520738,12,3,2,2,0
1448,838.1152896481102,484.21313934764163,12.438601871894337,308.7020663846122,-2.457082248902684,315,32,0.8984126984126984,9.816604226058107,3,-33.64488951159635,0.6102277904384792,0.6351003989015096,0.5069853648118222,49,3,1,4,0
1449,944.6142194740232,63.60143637779736,0.5311333521971162,326.4007732614685,2.218944053322188,103,429,3.1650485436893203,39.59942103599673,0,-99.07344294322775,0.1240093082251772,0.12064937241401093,0.1554139594211598,26,2,0,3,1
1450,683.2480282896458,551.6879678064616,25.85321519368064,147.09778946036644,-0.7397687855044639,386,97,0.7487046632124352,40.88281196631059,0,-31.076854718646004,0.1670336665042601,0.13456636895089524,0.10423175563222566,36,1,1,1,1
1451,497.1747640084273,841.0961706161014,5.228360355040821,304.8122604061444,2.283741095850134,157,183,0.16560509554140126,50.086739860511656,7,-42.88815272868853,0.06595547997361839,0.013780427336292762,0.009121964613544253,7,1,1,4,1
